,Antecedent,Consequent,Confidence_score
40672,"('3.95', '8', 'CLASSIC FRENCH STYLE BASKET NATURAL')","('21794',)",1.0
40673,"('21794', '3.95')","('CLASSIC FRENCH STYLE BASKET NATURAL',)",1.0
40674,"('21794', 'CLASSIC FRENCH STYLE BASKET NATURAL')","('3.95',)",0.8351648351648352
40675,"('3.95', 'CLASSIC FRENCH STYLE BASKET NATURAL')","('21794',)",1.0
40676,"('85227',)","('0.85', 'SET OF 6 3D KIT CARDS FOR KIDS')",0.978021978021978
40677,"('12', '85227')","('0.85', 'SET OF 6 3D KIT CARDS FOR KIDS')",1.0
40678,"('SET OF 6 3D KIT CARDS FOR KIDS',)","('0.85', '85227')",0.978021978021978
40679,"('0.85', '85227')","('SET OF 6 3D KIT CARDS FOR KIDS',)",1.0
40680,"('0.85', 'SET OF 6 3D KIT CARDS FOR KIDS')","('85227',)",1.0
40681,"('85227', 'SET OF 6 3D KIT CARDS FOR KIDS')","('0.85',)",0.978021978021978
40682,"('12', 'SET OF 6 3D KIT CARDS FOR KIDS')","('0.85', '85227')",1.0
40683,"('0.85', '12', '85227')","('SET OF 6 3D KIT CARDS FOR KIDS',)",1.0
40684,"('0.85', '12', 'SET OF 6 3D KIT CARDS FOR KIDS')","('85227',)",1.0
40685,"('12', '85227', 'SET OF 6 3D KIT CARDS FOR KIDS')","('0.85',)",1.0
40686,"('22831',)","('2.95', 'WHITE BROCANTE SOAP DISH')",0.989010989010989
40687,"('22831', '6')","('2.95', 'WHITE BROCANTE SOAP DISH')",1.0
40688,"('WHITE BROCANTE SOAP DISH',)","('2.95', '22831')",0.989010989010989
40689,"('2.95', '22831')","('WHITE BROCANTE SOAP DISH',)",1.0
40690,"('2.95', 'WHITE BROCANTE SOAP DISH')","('22831',)",1.0
40691,"('22831', 'WHITE BROCANTE SOAP DISH')","('2.95',)",0.989010989010989
40692,"('6', 'WHITE BROCANTE SOAP DISH')","('2.95', '22831')",1.0
40693,"('2.95', '22831', '6')","('WHITE BROCANTE SOAP DISH',)",1.0
40694,"('2.95', '6', 'WHITE BROCANTE SOAP DISH')","('22831',)",1.0
40695,"('22831', '6', 'WHITE BROCANTE SOAP DISH')","('2.95',)",1.0
40696,"('22933',)","('2.95', 'BAKING MOULD EASTER EGG MILK CHOC')",0.945054945054945
40697,"('22933', '6')","('2.95', 'BAKING MOULD EASTER EGG MILK CHOC')",1.0
40698,"('BAKING MOULD EASTER EGG MILK CHOC',)","('2.95', '22933')",0.945054945054945
40699,"('2.95', '22933')","('BAKING MOULD EASTER EGG MILK CHOC',)",1.0
40700,"('2.95', 'BAKING MOULD EASTER EGG MILK CHOC')","('22933',)",1.0
40701,"('22933', 'BAKING MOULD EASTER EGG MILK CHOC')","('2.95',)",0.945054945054945
40702,"('6', 'BAKING MOULD EASTER EGG MILK CHOC')","('2.95', '22933')",1.0
40703,"('2.95', '22933', '6')","('BAKING MOULD EASTER EGG MILK CHOC',)",1.0
40704,"('2.95', '6', 'BAKING MOULD EASTER EGG MILK CHOC')","('22933',)",1.0
40705,"('22933', '6', 'BAKING MOULD EASTER EGG MILK CHOC')","('2.95',)",1.0
40706,"('22291',)","('1.45', 'HANGING CHICK CREAM DECORATION')",1.0
40707,"('22291', '24')","('1.45', 'HANGING CHICK CREAM DECORATION')",1.0
40708,"('HANGING CHICK CREAM DECORATION',)","('1.45', '22291')",1.0
40709,"('1.45', '22291')","('HANGING CHICK CREAM DECORATION',)",1.0
40710,"('1.45', 'HANGING CHICK CREAM DECORATION')","('22291',)",1.0
40711,"('22291', 'HANGING CHICK CREAM DECORATION')","('1.45',)",1.0
40712,"('24', 'HANGING CHICK CREAM DECORATION')","('1.45', '22291')",1.0
40713,"('1.45', '22291', '24')","('HANGING CHICK CREAM DECORATION',)",1.0
40714,"('1.45', '24', 'HANGING CHICK CREAM DECORATION')","('22291',)",1.0
40715,"('22291', '24', 'HANGING CHICK CREAM DECORATION')","('1.45',)",1.0
40716,"('24', 'TRAVEL CARD WALLET RETRO PETALS')","('0.42', '22999')",0.972972972972973
40717,"('0.42', '24', 'TRAVEL CARD WALLET RETRO PETALS')","('22999',)",1.0
40718,"('22999', '24', 'TRAVEL CARD WALLET RETRO PETALS')","('0.42',)",0.972972972972973
40719,"('0.42', 'TRAVEL CARD WALLET RETRO PETALS')","('22999',)",1.0
40720,"('22999', 'TRAVEL CARD WALLET RETRO PETALS')","('0.42',)",0.989010989010989
40721,"('2', '23065')","('12.5',)",1.0
40722,"('552883',)","('14646.0', '5/12/2011 10:13')",1.0
40723,"('5/12/2011 10:13',)","('14646.0', '552883')",1.0
40724,"('14646.0', '5/12/2011 10:13')","('552883',)",1.0
40725,"('14646.0', '552883')","('5/12/2011 10:13',)",1.0
40726,"('5/12/2011 10:13', '552883')","('14646.0',)",1.0
40727,"('4', '554275')","('14903.0', '5/23/2011 13:17')",1.0
40728,"('2', '554275')","('14903.0', '5/23/2011 13:17')",1.0
40729,"('4', '5/23/2011 13:17')","('14903.0', '554275')",1.0
40730,"('14903.0', '4', '5/23/2011 13:17')","('554275',)",1.0
40731,"('14903.0', '4', '554275')","('5/23/2011 13:17',)",1.0
40732,"('4', '5/23/2011 13:17', '554275')","('14903.0',)",1.0
40733,"('2', '5/23/2011 13:17')","('14903.0', '554275')",1.0
40734,"('14903.0', '2', '5/23/2011 13:17')","('554275',)",1.0
40735,"('14903.0', '2', '554275')","('5/23/2011 13:17',)",1.0
40736,"('2', '5/23/2011 13:17', '554275')","('14903.0',)",1.0
40737,"('14903.0', '5/23/2011 13:17')","('554275',)",1.0
40738,"('14903.0', '554275')","('5/23/2011 13:17',)",1.0
40739,"('5/23/2011 13:17', '554275')","('14903.0',)",1.0
40740,"('1.25', '556910')","('12748.0', '6/15/2011 13:25')",1.0
40741,"('1.25', '6/15/2011 13:25')","('12748.0',)",1.0
40742,"('1.25', '12748.0', '556910')","('6/15/2011 13:25',)",1.0
40743,"('1.25', '12748.0', '6/15/2011 13:25')","('556910',)",1.0
40744,"('1.25', '556910', '6/15/2011 13:25')","('12748.0',)",1.0
40745,"('2', '556910')","('12748.0', '6/15/2011 13:25')",1.0
40746,"('2', '6/15/2011 13:25')","('12748.0',)",1.0
40747,"('12748.0', '2', '556910')","('6/15/2011 13:25',)",1.0
40748,"('12748.0', '2', '6/15/2011 13:25')","('556910',)",1.0
40749,"('2', '556910', '6/15/2011 13:25')","('12748.0',)",1.0
40750,"('12748.0', '556910')","('6/15/2011 13:25',)",1.0
40751,"('12748.0', '6/15/2011 13:25')","('556910',)",1.0
40752,"('556910', '6/15/2011 13:25')","('12748.0',)",1.0
40753,"('2', '558096')","('15532.0', '6/26/2011 13:24')",1.0
40754,"('1', '558096')","('15532.0', '6/26/2011 13:24')",1.0
40755,"('2', '6/26/2011 13:24')","('15532.0', '558096')",1.0
40756,"('15532.0', '2', '558096')","('6/26/2011 13:24',)",1.0
40757,"('15532.0', '2', '6/26/2011 13:24')","('558096',)",1.0
40758,"('2', '558096', '6/26/2011 13:24')","('15532.0',)",1.0
40759,"('1', '6/26/2011 13:24')","('15532.0', '558096')",1.0
40760,"('1', '15532.0', '558096')","('6/26/2011 13:24',)",1.0
40761,"('1', '15532.0', '6/26/2011 13:24')","('558096',)",1.0
40762,"('1', '558096', '6/26/2011 13:24')","('15532.0',)",1.0
40763,"('15532.0', '558096')","('6/26/2011 13:24',)",1.0
40764,"('15532.0', '6/26/2011 13:24')","('558096',)",1.0
40765,"('558096', '6/26/2011 13:24')","('15532.0',)",1.0
40766,"('2', '562517')","('15719.0', '8/5/2011 12:27')",1.0
40767,"('1', '562517')","('15719.0', '8/5/2011 12:27')",1.0
40768,"('2', '8/5/2011 12:27')","('15719.0', '562517')",1.0
40769,"('15719.0', '2', '562517')","('8/5/2011 12:27',)",1.0
40770,"('15719.0', '2', '8/5/2011 12:27')","('562517',)",1.0
40771,"('2', '562517', '8/5/2011 12:27')","('15719.0',)",1.0
40772,"('1', '8/5/2011 12:27')","('15719.0', '562517')",1.0
40773,"('1', '15719.0', '562517')","('8/5/2011 12:27',)",1.0
40774,"('1', '15719.0', '8/5/2011 12:27')","('562517',)",1.0
40775,"('1', '562517', '8/5/2011 12:27')","('15719.0',)",1.0
40776,"('15719.0', '562517')","('8/5/2011 12:27',)",1.0
40777,"('15719.0', '8/5/2011 12:27')","('562517',)",1.0
40778,"('562517', '8/5/2011 12:27')","('15719.0',)",1.0
40779,"('24', 'S/4 VALENTINE DECOUPAGE HEART BOX')","('1.25', '85184C')",0.9642857142857143
40780,"('24', '85184C')","('1.25',)",0.9310344827586207
40781,"('1.25', '24', '85184C')","('S/4 VALENTINE DECOUPAGE HEART BOX',)",1.0
40782,"('1.25', '24', 'S/4 VALENTINE DECOUPAGE HEART BOX')","('85184C',)",1.0
40783,"('24', '85184C', 'S/4 VALENTINE DECOUPAGE HEART BOX')","('1.25',)",0.9642857142857143
40784,"('1.25', '85184C')","('S/4 VALENTINE DECOUPAGE HEART BOX',)",1.0
40785,"('1.25', 'S/4 VALENTINE DECOUPAGE HEART BOX')","('85184C',)",1.0
40786,"('2.95', 'S/4 VALENTINE DECOUPAGE HEART BOX')","('85184C',)",1.0
40787,"('1.25', '22097')","('SWALLOW SQUARE TISSUE BOX',)",1.0
40788,"('1.25', 'SWALLOW SQUARE TISSUE BOX')","('22097',)",1.0
40789,"('1', '22097')","('SWALLOW SQUARE TISSUE BOX',)",1.0
40790,"('1', 'SWALLOW SQUARE TISSUE BOX')","('22097',)",1.0
40791,"('0.39', '1', '22097')","('SWALLOW SQUARE TISSUE BOX',)",1.0
40792,"('0.39', '1', 'SWALLOW SQUARE TISSUE BOX')","('22097',)",1.0
40793,"('0.39', '22097')","('SWALLOW SQUARE TISSUE BOX',)",1.0
40794,"('0.39', 'SWALLOW SQUARE TISSUE BOX')","('22097',)",1.0
40795,"('0.85', '51014A')","('FEATHER PEN,HOT PINK',)",1.0
40796,"('0.85', 'FEATHER PEN,HOT PINK')","('51014A',)",1.0
40797,"('0.85', '12', '51014A')","('FEATHER PEN,HOT PINK',)",1.0
40798,"('0.85', '12', 'FEATHER PEN,HOT PINK')","('51014A',)",1.0
40799,"('12', '51014A')","('FEATHER PEN,HOT PINK',)",1.0
40800,"('12', 'FEATHER PEN,HOT PINK')","('51014A',)",1.0
40801,"('0.39', '12', '51014A')","('FEATHER PEN,HOT PINK',)",1.0
40802,"('0.39', '12', 'FEATHER PEN,HOT PINK')","('51014A',)",1.0
40803,"('0.39', '51014A')","('FEATHER PEN,HOT PINK',)",1.0
40804,"('0.39', 'FEATHER PEN,HOT PINK')","('51014A',)",1.0
40805,"('22613',)","('0.85', 'PACK OF 20 SPACEBOY NAPKINS')",0.9239130434782609
40806,"('12', '22613')","('0.85', 'PACK OF 20 SPACEBOY NAPKINS')",1.0
40807,"('PACK OF 20 SPACEBOY NAPKINS',)","('0.85', '22613')",0.9239130434782609
40808,"('0.85', '22613')","('PACK OF 20 SPACEBOY NAPKINS',)",1.0
40809,"('0.85', 'PACK OF 20 SPACEBOY NAPKINS')","('22613',)",1.0
40810,"('22613', 'PACK OF 20 SPACEBOY NAPKINS')","('0.85',)",0.9239130434782609
40811,"('12', 'PACK OF 20 SPACEBOY NAPKINS')","('0.85', '22613')",1.0
40812,"('0.85', '12', '22613')","('PACK OF 20 SPACEBOY NAPKINS',)",1.0
40813,"('0.85', '12', 'PACK OF 20 SPACEBOY NAPKINS')","('22613',)",1.0
40814,"('12', '22613', 'PACK OF 20 SPACEBOY NAPKINS')","('0.85',)",1.0
40815,"('1', '22852')","('4.25', 'DOG BOWL VINTAGE CREAM')",1.0
40816,"('22852', '4')","('4.25', 'DOG BOWL VINTAGE CREAM')",1.0
40817,"('1', 'DOG BOWL VINTAGE CREAM')","('22852', '4.25')",1.0
40818,"('1', '22852', '4.25')","('DOG BOWL VINTAGE CREAM',)",1.0
40819,"('1', '22852', 'DOG BOWL VINTAGE CREAM')","('4.25',)",1.0
40820,"('1', '4.25', 'DOG BOWL VINTAGE CREAM')","('22852',)",1.0
40821,"('4', 'DOG BOWL VINTAGE CREAM')","('22852', '4.25')",1.0
40822,"('22852', '4', '4.25')","('DOG BOWL VINTAGE CREAM',)",1.0
40823,"('22852', '4', 'DOG BOWL VINTAGE CREAM')","('4.25',)",1.0
40824,"('4', '4.25', 'DOG BOWL VINTAGE CREAM')","('22852',)",1.0
40825,"('22852', '4.25')","('DOG BOWL VINTAGE CREAM',)",1.0
40826,"('22852', 'DOG BOWL VINTAGE CREAM')","('4.25',)",0.9782608695652174
40827,"('4.25', 'DOG BOWL VINTAGE CREAM')","('22852',)",1.0
40828,"('1', '84078A')","('39.95', 'SET/4 WHITE RETRO STORAGE CUBES ')",1.0
40829,"('39.95', '84078A')","('1', 'SET/4 WHITE RETRO STORAGE CUBES ')",0.803030303030303
40830,"('84078A',)","('SET/4 WHITE RETRO STORAGE CUBES ',)",1.0
40831,"('SET/4 WHITE RETRO STORAGE CUBES ',)","('84078A',)",1.0
40832,"('39.95', 'SET/4 WHITE RETRO STORAGE CUBES ')","('1', '84078A')",0.803030303030303
40833,"('1', 'SET/4 WHITE RETRO STORAGE CUBES ')","('39.95', '84078A')",1.0
40834,"('1', '39.95', '84078A')","('SET/4 WHITE RETRO STORAGE CUBES ',)",1.0
40835,"('1', '39.95', 'SET/4 WHITE RETRO STORAGE CUBES ')","('84078A',)",1.0
40836,"('1', '84078A', 'SET/4 WHITE RETRO STORAGE CUBES ')","('39.95',)",1.0
40837,"('39.95', '84078A', 'SET/4 WHITE RETRO STORAGE CUBES ')","('1',)",0.803030303030303
40838,"('23252',)","('3.75',)",0.9787234042553191
40839,"('VINTAGE RED ENAMEL TRIM JUG ',)","('23252', '3.75')",0.9782608695652174
40840,"('23252', '3.75')","('VINTAGE RED ENAMEL TRIM JUG ',)",0.9782608695652174
40841,"('23252', 'VINTAGE RED ENAMEL TRIM JUG ')","('3.75',)",0.9782608695652174
40842,"('3.75', 'VINTAGE RED ENAMEL TRIM JUG ')","('23252',)",1.0
40843,"('23252', '4')","('3.75',)",1.0
40844,"('4', 'VINTAGE RED ENAMEL TRIM JUG ')","('23252', '3.75')",1.0
40845,"('23252', '3.75', '4')","('VINTAGE RED ENAMEL TRIM JUG ',)",0.96
40846,"('23252', '4', 'VINTAGE RED ENAMEL TRIM JUG ')","('3.75',)",1.0
40847,"('3.75', '4', 'VINTAGE RED ENAMEL TRIM JUG ')","('23252',)",1.0
40848,"('556905',)","('1', '16904.0', '6/15/2011 13:05')",0.8586956521739131
40849,"('1', '556905')","('16904.0', '6/15/2011 13:05')",1.0
40850,"('16904.0', '556905')","('1', '6/15/2011 13:05')",0.8586956521739131
40851,"('6/15/2011 13:05',)","('1', '16904.0', '556905')",0.8586956521739131
40852,"('16904.0', '6/15/2011 13:05')","('1', '556905')",0.8586956521739131
40853,"('556905', '6/15/2011 13:05')","('1', '16904.0')",0.8586956521739131
40854,"('1', '6/15/2011 13:05')","('16904.0', '556905')",1.0
40855,"('1', '16904.0', '556905')","('6/15/2011 13:05',)",1.0
40856,"('1', '16904.0', '6/15/2011 13:05')","('556905',)",1.0
40857,"('1', '556905', '6/15/2011 13:05')","('16904.0',)",1.0
40858,"('16904.0', '556905', '6/15/2011 13:05')","('1',)",0.8586956521739131
40859,"('558906',)","('15555.0', '7/4/2011 16:35')",1.0
40860,"('7/4/2011 16:35',)","('15555.0', '558906')",1.0
40861,"('15555.0', '558906')","('7/4/2011 16:35',)",1.0
40862,"('15555.0', '7/4/2011 16:35')","('558906',)",1.0
40863,"('558906', '7/4/2011 16:35')","('15555.0',)",1.0
40864,"('1.25', '559807')","('17841.0', '7/12/2011 14:48')",1.0
40865,"('1', '559807')","('17841.0', '7/12/2011 14:48')",1.0
40866,"('2', '559807')","('17841.0', '7/12/2011 14:48')",1.0
40867,"('1.25', '7/12/2011 14:48')","('17841.0', '559807')",1.0
40868,"('1.25', '17841.0', '559807')","('7/12/2011 14:48',)",1.0
40869,"('1.25', '17841.0', '7/12/2011 14:48')","('559807',)",1.0
40870,"('1.25', '559807', '7/12/2011 14:48')","('17841.0',)",1.0
40871,"('1', '7/12/2011 14:48')","('17841.0', '559807')",1.0
40872,"('1', '17841.0', '559807')","('7/12/2011 14:48',)",1.0
40873,"('1', '17841.0', '7/12/2011 14:48')","('559807',)",1.0
40874,"('1', '559807', '7/12/2011 14:48')","('17841.0',)",1.0
40875,"('2', '7/12/2011 14:48')","('17841.0', '559807')",1.0
40876,"('17841.0', '2', '559807')","('7/12/2011 14:48',)",1.0
40877,"('17841.0', '2', '7/12/2011 14:48')","('559807',)",1.0
40878,"('2', '559807', '7/12/2011 14:48')","('17841.0',)",1.0
40879,"('17841.0', '559807')","('7/12/2011 14:48',)",1.0
40880,"('17841.0', '7/12/2011 14:48')","('559807',)",1.0
40881,"('559807', '7/12/2011 14:48')","('17841.0',)",1.0
40882,"('2', '560359')","('14159.0', '7/18/2011 11:47')",1.0
40883,"('1', '560359')","('14159.0', '7/18/2011 11:47')",1.0
40884,"('2', '7/18/2011 11:47')","('14159.0', '560359')",1.0
40885,"('14159.0', '2', '560359')","('7/18/2011 11:47',)",1.0
40886,"('14159.0', '2', '7/18/2011 11:47')","('560359',)",1.0
40887,"('2', '560359', '7/18/2011 11:47')","('14159.0',)",1.0
40888,"('1', '7/18/2011 11:47')","('14159.0', '560359')",1.0
40889,"('1', '14159.0', '560359')","('7/18/2011 11:47',)",1.0
40890,"('1', '14159.0', '7/18/2011 11:47')","('560359',)",1.0
40891,"('1', '560359', '7/18/2011 11:47')","('14159.0',)",1.0
40892,"('14159.0', '560359')","('7/18/2011 11:47',)",1.0
40893,"('14159.0', '7/18/2011 11:47')","('560359',)",1.0
40894,"('560359', '7/18/2011 11:47')","('14159.0',)",1.0
40895,"('23330',)","('1.25', 'DECORATIVE WICKER HEART MEDIUM')",0.9891304347826086
40896,"('12', '23330')","('1.25', 'DECORATIVE WICKER HEART MEDIUM')",1.0
40897,"('DECORATIVE WICKER HEART MEDIUM',)","('1.25', '23330')",0.9891304347826086
40898,"('1.25', '23330')","('DECORATIVE WICKER HEART MEDIUM',)",1.0
40899,"('1.25', 'DECORATIVE WICKER HEART MEDIUM')","('23330',)",1.0
40900,"('23330', 'DECORATIVE WICKER HEART MEDIUM')","('1.25',)",0.9891304347826086
40901,"('12', 'DECORATIVE WICKER HEART MEDIUM')","('1.25', '23330')",1.0
40902,"('1.25', '12', '23330')","('DECORATIVE WICKER HEART MEDIUM',)",1.0
40903,"('1.25', '12', 'DECORATIVE WICKER HEART MEDIUM')","('23330',)",1.0
40904,"('12', '23330', 'DECORATIVE WICKER HEART MEDIUM')","('1.25',)",1.0
40905,"('566400',)","('17139.0', '9/12/2011 13:16')",1.0
40906,"('12', '566400')","('17139.0', '9/12/2011 13:16')",1.0
40907,"('9/12/2011 13:16',)","('17139.0', '566400')",1.0
40908,"('17139.0', '566400')","('9/12/2011 13:16',)",1.0
40909,"('17139.0', '9/12/2011 13:16')","('566400',)",1.0
40910,"('566400', '9/12/2011 13:16')","('17139.0',)",1.0
40911,"('12', '9/12/2011 13:16')","('17139.0', '566400')",1.0
40912,"('12', '17139.0', '566400')","('9/12/2011 13:16',)",1.0
40913,"('12', '17139.0', '9/12/2011 13:16')","('566400',)",1.0
40914,"('12', '566400', '9/12/2011 13:16')","('17139.0',)",1.0
40915,"('568650',)","('13505.0', '9/28/2011 11:56')",1.0
40916,"('12', '568650')","('13505.0', '9/28/2011 11:56')",1.0
40917,"('9/28/2011 11:56',)","('13505.0', '568650')",1.0
40918,"('13505.0', '568650')","('9/28/2011 11:56',)",1.0
40919,"('13505.0', '9/28/2011 11:56')","('568650',)",1.0
40920,"('568650', '9/28/2011 11:56')","('13505.0',)",1.0
40921,"('12', '9/28/2011 11:56')","('13505.0', '568650')",1.0
40922,"('12', '13505.0', '568650')","('9/28/2011 11:56',)",1.0
40923,"('12', '13505.0', '9/28/2011 11:56')","('568650',)",1.0
40924,"('12', '568650', '9/28/2011 11:56')","('13505.0',)",1.0
40925,"('22176',)","('2.95', 'BLUE OWL SOFT TOY')",0.989247311827957
40926,"('22176', '6')","('2.95', 'BLUE OWL SOFT TOY')",1.0
40927,"('BLUE OWL SOFT TOY',)","('2.95', '22176')",0.989247311827957
40928,"('2.95', '22176')","('BLUE OWL SOFT TOY',)",1.0
40929,"('2.95', 'BLUE OWL SOFT TOY')","('22176',)",1.0
40930,"('22176', 'BLUE OWL SOFT TOY')","('2.95',)",0.989247311827957
40931,"('6', 'BLUE OWL SOFT TOY')","('2.95', '22176')",1.0
40932,"('2.95', '22176', '6')","('BLUE OWL SOFT TOY',)",1.0
40933,"('2.95', '6', 'BLUE OWL SOFT TOY')","('22176',)",1.0
40934,"('22176', '6', 'BLUE OWL SOFT TOY')","('2.95',)",1.0
40935,"('1', '22349')","('3.75', 'DOG BOWL CHASING BALL DESIGN')",1.0
40936,"('22349', '6')","('3.75', 'DOG BOWL CHASING BALL DESIGN')",1.0
40937,"('1', 'DOG BOWL CHASING BALL DESIGN')","('22349', '3.75')",1.0
40938,"('1', '22349', '3.75')","('DOG BOWL CHASING BALL DESIGN',)",1.0
40939,"('1', '22349', 'DOG BOWL CHASING BALL DESIGN')","('3.75',)",1.0
40940,"('1', '3.75', 'DOG BOWL CHASING BALL DESIGN')","('22349',)",1.0
40941,"('6', 'DOG BOWL CHASING BALL DESIGN')","('22349', '3.75')",1.0
40942,"('22349', '3.75', '6')","('DOG BOWL CHASING BALL DESIGN',)",1.0
40943,"('22349', '6', 'DOG BOWL CHASING BALL DESIGN')","('3.75',)",1.0
40944,"('3.75', '6', 'DOG BOWL CHASING BALL DESIGN')","('22349',)",1.0
40945,"('22349', '3.75')","('DOG BOWL CHASING BALL DESIGN',)",1.0
40946,"('22349', 'DOG BOWL CHASING BALL DESIGN')","('3.75',)",0.956989247311828
40947,"('3.75', 'DOG BOWL CHASING BALL DESIGN')","('22349',)",1.0
40948,"('1', '21625')","('6.95', 'VINTAGE UNION JACK APRON')",1.0
40949,"('21625', '3')","('6.95', 'VINTAGE UNION JACK APRON')",1.0
40950,"('1', 'VINTAGE UNION JACK APRON')","('21625', '6.95')",1.0
40951,"('1', '21625', '6.95')","('VINTAGE UNION JACK APRON',)",1.0
40952,"('1', '21625', 'VINTAGE UNION JACK APRON')","('6.95',)",1.0
40953,"('1', '6.95', 'VINTAGE UNION JACK APRON')","('21625',)",1.0
40954,"('3', 'VINTAGE UNION JACK APRON')","('21625', '6.95')",1.0
40955,"('21625', '3', '6.95')","('VINTAGE UNION JACK APRON',)",1.0
40956,"('21625', '3', 'VINTAGE UNION JACK APRON')","('6.95',)",1.0
40957,"('3', '6.95', 'VINTAGE UNION JACK APRON')","('21625',)",1.0
40958,"('21625', '6.95')","('VINTAGE UNION JACK APRON',)",1.0
40959,"('21625', 'VINTAGE UNION JACK APRON')","('6.95',)",0.989247311827957
40960,"('6.95', 'VINTAGE UNION JACK APRON')","('21625',)",1.0
40961,"('84212',)","('0.65', 'ASSORTED FLOWER COLOUR ""LEIS""')",0.8709677419354839
40962,"('24', '84212')","('0.65', 'ASSORTED FLOWER COLOUR ""LEIS""')",1.0
40963,"('ASSORTED FLOWER COLOUR ""LEIS""',)","('0.65', '84212')",0.8709677419354839
40964,"('0.65', '84212')","('ASSORTED FLOWER COLOUR ""LEIS""',)",1.0
40965,"('0.65', 'ASSORTED FLOWER COLOUR ""LEIS""')","('84212',)",1.0
40966,"('84212', 'ASSORTED FLOWER COLOUR ""LEIS""')","('0.65',)",0.8709677419354839
40967,"('24', 'ASSORTED FLOWER COLOUR ""LEIS""')","('0.65', '84212')",1.0
40968,"('0.65', '24', '84212')","('ASSORTED FLOWER COLOUR ""LEIS""',)",1.0
40969,"('0.65', '24', 'ASSORTED FLOWER COLOUR ""LEIS""')","('84212',)",1.0
40970,"('24', '84212', 'ASSORTED FLOWER COLOUR ""LEIS""')","('0.65',)",1.0
40971,"('2', '84849D')","('1.69', 'HOT BATHS SOAP HOLDER')",1.0
40972,"('1', '84849D')","('1.69', 'HOT BATHS SOAP HOLDER')",1.0
40973,"('2', 'HOT BATHS SOAP HOLDER')","('1.69', '84849D')",1.0
40974,"('1.69', '2', '84849D')","('HOT BATHS SOAP HOLDER',)",1.0
40975,"('1.69', '2', 'HOT BATHS SOAP HOLDER')","('84849D',)",1.0
40976,"('2', '84849D', 'HOT BATHS SOAP HOLDER')","('1.69',)",1.0
40977,"('1', 'HOT BATHS SOAP HOLDER')","('1.69', '84849D')",1.0
40978,"('1', '1.69', '84849D')","('HOT BATHS SOAP HOLDER',)",1.0
40979,"('1', '1.69', 'HOT BATHS SOAP HOLDER')","('84849D',)",1.0
40980,"('1', '84849D', 'HOT BATHS SOAP HOLDER')","('1.69',)",1.0
40981,"('1.69', '84849D')","('HOT BATHS SOAP HOLDER',)",1.0
40982,"('1.69', 'HOT BATHS SOAP HOLDER')","('84849D',)",1.0
40983,"('84849D', 'HOT BATHS SOAP HOLDER')","('1.69',)",1.0
40984,"('1', '21447')","('1.25', '12 IVORY ROSE PEG PLACE SETTINGS')",1.0
40985,"('12', '21447')","('1.25', '12 IVORY ROSE PEG PLACE SETTINGS')",1.0
40986,"('1', '12 IVORY ROSE PEG PLACE SETTINGS')","('1.25', '21447')",1.0
40987,"('1', '1.25', '12 IVORY ROSE PEG PLACE SETTINGS')","('21447',)",1.0
40988,"('1', '1.25', '21447')","('12 IVORY ROSE PEG PLACE SETTINGS',)",1.0
40989,"('1', '12 IVORY ROSE PEG PLACE SETTINGS', '21447')","('1.25',)",1.0
40990,"('12', '12 IVORY ROSE PEG PLACE SETTINGS')","('1.25', '21447')",1.0
40991,"('1.25', '12', '12 IVORY ROSE PEG PLACE SETTINGS')","('21447',)",1.0
40992,"('1.25', '12', '21447')","('12 IVORY ROSE PEG PLACE SETTINGS',)",1.0
40993,"('12', '12 IVORY ROSE PEG PLACE SETTINGS', '21447')","('1.25',)",1.0
40994,"('1.25', '12 IVORY ROSE PEG PLACE SETTINGS')","('21447',)",1.0
40995,"('1.25', '21447')","('12 IVORY ROSE PEG PLACE SETTINGS',)",1.0
