,Antecedent,Consequent,Confidence_score
13130,"('14465.0', '549262')","('4/7/2011 12:38',)",1.0
13131,"('4/7/2011 12:38', '549262')","('14465.0',)",1.0
13132,"('1', '4/7/2011 12:38')","('14465.0', '549262')",1.0
13133,"('1', '14465.0', '4/7/2011 12:38')","('549262',)",1.0
13134,"('1', '14465.0', '549262')","('4/7/2011 12:38',)",1.0
13135,"('1', '4/7/2011 12:38', '549262')","('14465.0',)",1.0
13136,"('ZINC SWEETHEART WIRE LETTER RACK',)","('3.75',)",0.9666666666666667
13137,"('551171',)","('13263.0', '4/26/2011 16:45')",1.0
13138,"('2', '551171')","('13263.0', '4/26/2011 16:45')",1.0
13139,"('4/26/2011 16:45',)","('13263.0', '551171')",1.0
13140,"('13263.0', '4/26/2011 16:45')","('551171',)",1.0
13141,"('13263.0', '551171')","('4/26/2011 16:45',)",1.0
13142,"('4/26/2011 16:45', '551171')","('13263.0',)",1.0
13143,"('2', '4/26/2011 16:45')","('13263.0', '551171')",1.0
13144,"('13263.0', '2', '4/26/2011 16:45')","('551171',)",1.0
13145,"('13263.0', '2', '551171')","('4/26/2011 16:45',)",1.0
13146,"('2', '4/26/2011 16:45', '551171')","('13263.0',)",1.0
13147,"('15891.0',)","('4/27/2011 12:35', '551270')",1.0
13148,"('551270',)","('15891.0', '4/27/2011 12:35')",1.0
13149,"('4/27/2011 12:35',)","('15891.0', '551270')",1.0
13150,"('15891.0', '4/27/2011 12:35')","('551270',)",1.0
13151,"('15891.0', '551270')","('4/27/2011 12:35',)",1.0
13152,"('4/27/2011 12:35', '551270')","('15891.0',)",1.0
13153,"('552051',)","('14796.0', '5/6/2011 10:10')",1.0
13154,"('5/6/2011 10:10',)","('14796.0', '552051')",1.0
13155,"('14796.0', '5/6/2011 10:10')","('552051',)",1.0
13156,"('14796.0', '552051')","('5/6/2011 10:10',)",1.0
13157,"('5/6/2011 10:10', '552051')","('14796.0',)",1.0
13158,"('553156',)","('17841.0', '5/13/2011 14:58')",1.0
13159,"('1', '553156')","('17841.0', '5/13/2011 14:58')",1.0
13160,"('5/13/2011 14:58',)","('17841.0', '553156')",1.0
13161,"('17841.0', '5/13/2011 14:58')","('553156',)",1.0
13162,"('17841.0', '553156')","('5/13/2011 14:58',)",1.0
13163,"('5/13/2011 14:58', '553156')","('17841.0',)",1.0
13164,"('1', '5/13/2011 14:58')","('17841.0', '553156')",1.0
13165,"('1', '17841.0', '5/13/2011 14:58')","('553156',)",1.0
13166,"('1', '17841.0', '553156')","('5/13/2011 14:58',)",1.0
13167,"('1', '5/13/2011 14:58', '553156')","('17841.0',)",1.0
13168,"('553686',)","('14911.0', '5/18/2011 13:58')",1.0
13169,"('5/18/2011 13:58',)","('14911.0', '553686')",1.0
13170,"('14911.0', '5/18/2011 13:58')","('553686',)",1.0
13171,"('14911.0', '553686')","('5/18/2011 13:58',)",1.0
13172,"('5/18/2011 13:58', '553686')","('14911.0',)",1.0
13173,"('555249',)","('17472.0', '6/1/2011 14:57')",1.0
13174,"('6/1/2011 14:57',)","('17472.0', '555249')",1.0
13175,"('17472.0', '555249')","('6/1/2011 14:57',)",1.0
13176,"('17472.0', '6/1/2011 14:57')","('555249',)",1.0
13177,"('555249', '6/1/2011 14:57')","('17472.0',)",1.0
13178,"('12', 'HEART T-LIGHT HOLDER WILLIE WINKIE')","('1.65',)",0.9736842105263158
13179,"('PACK OF 6 COCKTAIL PARASOL STRAWS',)","('0.42',)",0.9166666666666666
13180,"('24', 'PACK OF 6 COCKTAIL PARASOL STRAWS')","('0.42',)",1.0
13181,"('RED REFECTORY CLOCK ',)","('9.95',)",0.8833333333333333
13182,"('2', 'RED REFECTORY CLOCK ')","('9.95',)",1.0
13183,"('TRAVEL CARD WALLET VINTAGE LEAF',)","('0.42',)",1.0
13184,"('558881',)","('12705.0', '7/4/2011 14:36')",1.0
13185,"('7/4/2011 14:36',)","('12705.0', '558881')",1.0
13186,"('12705.0', '558881')","('7/4/2011 14:36',)",1.0
13187,"('12705.0', '7/4/2011 14:36')","('558881',)",1.0
13188,"('558881', '7/4/2011 14:36')","('12705.0',)",1.0
13189,"('559134',)","('12700.0', '7/6/2011 13:14')",1.0
13190,"('7/6/2011 13:14',)","('12700.0', '559134')",1.0
13191,"('12700.0', '559134')","('7/6/2011 13:14',)",1.0
13192,"('12700.0', '7/6/2011 13:14')","('559134',)",1.0
13193,"('559134', '7/6/2011 13:14')","('12700.0',)",1.0
13194,"('15920.0',)","('1',)",0.7333333333333333
13195,"('560445',)","('14156.0', '7/19/2011 9:08')",1.0
13196,"('7/19/2011 9:08',)","('14156.0', '560445')",1.0
13197,"('14156.0', '560445')","('7/19/2011 9:08',)",1.0
13198,"('14156.0', '7/19/2011 9:08')","('560445',)",1.0
13199,"('560445', '7/19/2011 9:08')","('14156.0',)",1.0
13200,"('560937',)","('17920.0', '7/22/2011 10:52')",1.0
13201,"('1', '560937')","('17920.0', '7/22/2011 10:52')",1.0
13202,"('7/22/2011 10:52',)","('17920.0', '560937')",1.0
13203,"('17920.0', '560937')","('7/22/2011 10:52',)",1.0
13204,"('17920.0', '7/22/2011 10:52')","('560937',)",1.0
13205,"('560937', '7/22/2011 10:52')","('17920.0',)",1.0
13206,"('1', '7/22/2011 10:52')","('17920.0', '560937')",1.0
13207,"('1', '17920.0', '560937')","('7/22/2011 10:52',)",1.0
13208,"('1', '17920.0', '7/22/2011 10:52')","('560937',)",1.0
13209,"('1', '560937', '7/22/2011 10:52')","('17920.0',)",1.0
13210,"('561885',)","('15532.0', '7/31/2011 13:13')",1.0
13211,"('1', '561885')","('15532.0', '7/31/2011 13:13')",1.0
13212,"('7/31/2011 13:13',)","('15532.0', '561885')",1.0
13213,"('15532.0', '561885')","('7/31/2011 13:13',)",1.0
13214,"('15532.0', '7/31/2011 13:13')","('561885',)",1.0
13215,"('561885', '7/31/2011 13:13')","('15532.0',)",1.0
13216,"('1', '7/31/2011 13:13')","('15532.0', '561885')",1.0
13217,"('1', '15532.0', '561885')","('7/31/2011 13:13',)",1.0
13218,"('1', '15532.0', '7/31/2011 13:13')","('561885',)",1.0
13219,"('1', '561885', '7/31/2011 13:13')","('15532.0',)",1.0
13220,"('563917',)","('14572.0', '8/21/2011 13:46')",1.0
13221,"('8/21/2011 13:46',)","('14572.0', '563917')",1.0
13222,"('14572.0', '563917')","('8/21/2011 13:46',)",1.0
13223,"('14572.0', '8/21/2011 13:46')","('563917',)",1.0
13224,"('563917', '8/21/2011 13:46')","('14572.0',)",1.0
13225,"('567167',)","('15547.0', '9/18/2011 12:21')",1.0
13226,"('9/18/2011 12:21',)","('15547.0', '567167')",1.0
13227,"('15547.0', '567167')","('9/18/2011 12:21',)",1.0
13228,"('15547.0', '9/18/2011 12:21')","('567167',)",1.0
13229,"('567167', '9/18/2011 12:21')","('15547.0',)",1.0
13230,"('569893',)","('10/6/2011 15:51', '12627.0')",1.0
13231,"('10/6/2011 15:51',)","('12627.0', '569893')",1.0
13232,"('10/6/2011 15:51', '12627.0')","('569893',)",1.0
13233,"('10/6/2011 15:51', '569893')","('12627.0',)",1.0
13234,"('12627.0', '569893')","('10/6/2011 15:51',)",1.0
13235,"('570674',)","('10/11/2011 14:59', '14911.0')",1.0
13236,"('10/11/2011 14:59',)","('14911.0', '570674')",1.0
13237,"('10/11/2011 14:59', '14911.0')","('570674',)",1.0
13238,"('10/11/2011 14:59', '570674')","('14911.0',)",1.0
13239,"('14911.0', '570674')","('10/11/2011 14:59',)",1.0
13240,"('571265',)","('10/16/2011 11:31', '16674.0')",1.0
13241,"('10/16/2011 11:31',)","('16674.0', '571265')",1.0
13242,"('10/16/2011 11:31', '16674.0')","('571265',)",1.0
13243,"('10/16/2011 11:31', '571265')","('16674.0',)",1.0
13244,"('16674.0', '571265')","('10/16/2011 11:31',)",1.0
13245,"('FELT EGG COSY WHITE RABBIT ',)","('0.85',)",0.9836065573770492
13246,"('WHITE WIRE EGG HOLDER',)","('7.5',)",0.7049180327868853
13247,"('TV DINNER TRAY DOLLY GIRL',)","('4.95',)",0.9344262295081968
13248,"('SET OF 6 KASHMIR FOLKART BAUBLES',)","('1.65',)",0.7704918032786885
13249,"('SPACEBOY TV DINNER TRAY',)","('4.95',)",0.9508196721311475
13250,"('RED RETROSPOT LUGGAGE TAG',)","('1.25',)",1.0
13251,"('GARDENIA 3 WICK MORRIS BOXED CANDLE',)","('4.25',)",0.8524590163934426
13252,"('BASKET OF TOADSTOOLS',)","('1.25',)",0.9672131147540983
13253,"('TEA TIME TEAPOT IN GIFT BOX',)","('4.95',)",0.7049180327868853
13254,"('ROMANTIC IMAGES GIFT WRAP SET',)","('0.65',)",0.8688524590163934
13255,"('YELLOW METAL CHICKEN HEART ',)","('1.49',)",0.9672131147540983
13256,"('539039',)","('12/15/2010 15:00', '13124.0')",1.0
13257,"('12/15/2010 15:00',)","('13124.0', '539039')",1.0
13258,"('12/15/2010 15:00', '13124.0')","('539039',)",1.0
13259,"('12/15/2010 15:00', '539039')","('13124.0',)",1.0
13260,"('13124.0', '539039')","('12/15/2010 15:00',)",1.0
13261,"('539225',)","('12/16/2010 13:02', '15379.0')",1.0
13262,"('12', '539225')","('12/16/2010 13:02', '15379.0')",1.0
13263,"('12/16/2010 13:02',)","('15379.0', '539225')",1.0
13264,"('12/16/2010 13:02', '15379.0')","('539225',)",1.0
13265,"('12/16/2010 13:02', '539225')","('15379.0',)",1.0
13266,"('15379.0', '539225')","('12/16/2010 13:02',)",1.0
13267,"('12', '12/16/2010 13:02')","('15379.0', '539225')",1.0
13268,"('12', '12/16/2010 13:02', '15379.0')","('539225',)",1.0
13269,"('12', '12/16/2010 13:02', '539225')","('15379.0',)",1.0
13270,"('12', '15379.0', '539225')","('12/16/2010 13:02',)",1.0
13271,"('541280',)","('1/17/2011 11:57', '15296.0')",1.0
13272,"('1/17/2011 11:57',)","('15296.0', '541280')",1.0
13273,"('1/17/2011 11:57', '15296.0')","('541280',)",1.0
13274,"('1/17/2011 11:57', '541280')","('15296.0',)",1.0
13275,"('15296.0', '541280')","('1/17/2011 11:57',)",1.0
13276,"('541843',)","('1/23/2011 12:08', '13659.0')",1.0
13277,"('1/23/2011 12:08',)","('13659.0', '541843')",1.0
13278,"('1/23/2011 12:08', '13659.0')","('541843',)",1.0
13279,"('1/23/2011 12:08', '541843')","('13659.0',)",1.0
13280,"('13659.0', '541843')","('1/23/2011 12:08',)",1.0
13281,"('543803',)","('17126.0', '2/13/2011 12:05')",1.0
13282,"('2/13/2011 12:05',)","('17126.0', '543803')",1.0
13283,"('17126.0', '2/13/2011 12:05')","('543803',)",1.0
13284,"('17126.0', '543803')","('2/13/2011 12:05',)",1.0
13285,"('2/13/2011 12:05', '543803')","('17126.0',)",1.0
13286,"('543978',)","('12867.0', '2/14/2011 15:37')",1.0
13287,"('2/14/2011 15:37',)","('12867.0', '543978')",1.0
13288,"('12867.0', '2/14/2011 15:37')","('543978',)",1.0
13289,"('12867.0', '543978')","('2/14/2011 15:37',)",1.0
13290,"('2/14/2011 15:37', '543978')","('12867.0',)",1.0
13291,"('15676.0',)","('3/1/2011 10:19', '545232')",0.9682539682539683
13292,"('545232',)","('15676.0', '3/1/2011 10:19')",1.0
13293,"('3/1/2011 10:19',)","('15676.0', '545232')",1.0
13294,"('15676.0', '3/1/2011 10:19')","('545232',)",1.0
13295,"('15676.0', '545232')","('3/1/2011 10:19',)",1.0
13296,"('3/1/2011 10:19', '545232')","('15676.0',)",1.0
13297,"('549241',)","('15719.0', '4/7/2011 11:40')",1.0
13298,"('4/7/2011 11:40',)","('15719.0', '549241')",1.0
13299,"('15719.0', '4/7/2011 11:40')","('549241',)",1.0
13300,"('15719.0', '549241')","('4/7/2011 11:40',)",1.0
13301,"('4/7/2011 11:40', '549241')","('15719.0',)",1.0
13302,"('549548',)","('13548.0', '4/10/2011 11:35')",1.0
13303,"('1', '549548')","('13548.0', '4/10/2011 11:35')",1.0
13304,"('4/10/2011 11:35',)","('13548.0', '549548')",1.0
13305,"('13548.0', '4/10/2011 11:35')","('549548',)",1.0
13306,"('13548.0', '549548')","('4/10/2011 11:35',)",1.0
13307,"('4/10/2011 11:35', '549548')","('13548.0',)",1.0
13308,"('1', '4/10/2011 11:35')","('13548.0', '549548')",1.0
13309,"('1', '13548.0', '4/10/2011 11:35')","('549548',)",1.0
13310,"('1', '13548.0', '549548')","('4/10/2011 11:35',)",1.0
13311,"('1', '4/10/2011 11:35', '549548')","('13548.0',)",1.0
13312,"('551471',)","('16370.0', '4/28/2011 16:40')",1.0
13313,"('1', '551471')","('16370.0', '4/28/2011 16:40')",1.0
13314,"('4/28/2011 16:40',)","('16370.0', '551471')",1.0
13315,"('16370.0', '4/28/2011 16:40')","('551471',)",1.0
13316,"('16370.0', '551471')","('4/28/2011 16:40',)",1.0
13317,"('4/28/2011 16:40', '551471')","('16370.0',)",1.0
13318,"('1', '4/28/2011 16:40')","('16370.0', '551471')",1.0
13319,"('1', '16370.0', '4/28/2011 16:40')","('551471',)",1.0
13320,"('1', '16370.0', '551471')","('4/28/2011 16:40',)",1.0
13321,"('1', '4/28/2011 16:40', '551471')","('16370.0',)",1.0
13322,"('4', 'REGENCY CAKE SLICE')","('4.95',)",0.975609756097561
13323,"('4.95', 'REGENCY CAKE SLICE')","('4',)",0.7547169811320755
13324,"('552824',)","('14056.0', '5/11/2011 13:16')",1.0
13325,"('5/11/2011 13:16',)","('14056.0', '552824')",1.0
13326,"('14056.0', '5/11/2011 13:16')","('552824',)",1.0
13327,"('14056.0', '552824')","('5/11/2011 13:16',)",1.0
13328,"('5/11/2011 13:16', '552824')","('14056.0',)",1.0
13329,"('552852',)","('16712.0', '5/11/2011 15:08')",1.0
13330,"('5/11/2011 15:08',)","('16712.0', '552852')",1.0
13331,"('16712.0', '5/11/2011 15:08')","('552852',)",1.0
13332,"('16712.0', '552852')","('5/11/2011 15:08',)",1.0
13333,"('5/11/2011 15:08', '552852')","('16712.0',)",1.0
13334,"('555638',)","('15150.0', '6/6/2011 12:51')",1.0
13335,"('6/6/2011 12:51',)","('15150.0', '555638')",1.0
13336,"('15150.0', '555638')","('6/6/2011 12:51',)",1.0
13337,"('15150.0', '6/6/2011 12:51')","('555638',)",1.0
13338,"('555638', '6/6/2011 12:51')","('15150.0',)",1.0
13339,"('556507',)","('12567.0', '6/13/2011 9:55')",1.0
13340,"('6/13/2011 9:55',)","('12567.0', '556507')",1.0
13341,"('12567.0', '556507')","('6/13/2011 9:55',)",1.0
13342,"('12567.0', '6/13/2011 9:55')","('556507',)",1.0
13343,"('556507', '6/13/2011 9:55')","('12567.0',)",1.0
13344,"('557007',)","('12484.0', '6/16/2011 11:30')",1.0
13345,"('6/16/2011 11:30',)","('12484.0', '557007')",1.0
13346,"('12484.0', '557007')","('6/16/2011 11:30',)",1.0
13347,"('12484.0', '6/16/2011 11:30')","('557007',)",1.0
13348,"('557007', '6/16/2011 11:30')","('12484.0',)",1.0
13349,"('560385',)","('14583.0', '7/18/2011 12:53')",1.0
13350,"('1', '560385')","('14583.0', '7/18/2011 12:53')",1.0
13351,"('7/18/2011 12:53',)","('14583.0', '560385')",1.0
13352,"('14583.0', '560385')","('7/18/2011 12:53',)",1.0
13353,"('14583.0', '7/18/2011 12:53')","('560385',)",1.0
13354,"('560385', '7/18/2011 12:53')","('14583.0',)",1.0
13355,"('1', '7/18/2011 12:53')","('14583.0', '560385')",1.0
13356,"('1', '14583.0', '560385')","('7/18/2011 12:53',)",1.0
13357,"('1', '14583.0', '7/18/2011 12:53')","('560385',)",1.0
13358,"('1', '560385', '7/18/2011 12:53')","('14583.0',)",1.0
13359,"('562984',)","('17841.0', '8/11/2011 11:45')",1.0
13360,"('8/11/2011 11:45',)","('17841.0', '562984')",1.0
13361,"('17841.0', '562984')","('8/11/2011 11:45',)",1.0
13362,"('17841.0', '8/11/2011 11:45')","('562984',)",1.0
13363,"('562984', '8/11/2011 11:45')","('17841.0',)",1.0
13364,"('563745',)","('15159.0', '8/19/2011 9:38')",1.0
13365,"('8/19/2011 9:38',)","('15159.0', '563745')",1.0
13366,"('15159.0', '563745')","('8/19/2011 9:38',)",1.0
13367,"('15159.0', '8/19/2011 9:38')","('563745',)",1.0
13368,"('563745', '8/19/2011 9:38')","('15159.0',)",1.0
13369,"('565648',)","('18196.0', '9/5/2011 16:22')",1.0
13370,"('9/5/2011 16:22',)","('18196.0', '565648')",1.0
13371,"('18196.0', '565648')","('9/5/2011 16:22',)",1.0
13372,"('18196.0', '9/5/2011 16:22')","('565648',)",1.0
13373,"('565648', '9/5/2011 16:22')","('18196.0',)",1.0
13374,"('566233',)","('12635.0', '9/11/2011 11:04')",1.0
13375,"('9/11/2011 11:04',)","('12635.0', '566233')",1.0
13376,"('12635.0', '566233')","('9/11/2011 11:04',)",1.0
13377,"('12635.0', '9/11/2011 11:04')","('566233',)",1.0
13378,"('566233', '9/11/2011 11:04')","('12635.0',)",1.0
13379,"('568168',)","('15799.0', '9/25/2011 12:46')",1.0
13380,"('9/25/2011 12:46',)","('15799.0', '568168')",1.0
13381,"('15799.0', '568168')","('9/25/2011 12:46',)",1.0
13382,"('15799.0', '9/25/2011 12:46')","('568168',)",1.0
13383,"('568168', '9/25/2011 12:46')","('15799.0',)",1.0
13384,"('569046',)","('14422.0', '9/30/2011 10:48')",1.0
13385,"('12', '569046')","('14422.0', '9/30/2011 10:48')",1.0
13386,"('9/30/2011 10:48',)","('14422.0', '569046')",1.0
13387,"('14422.0', '569046')","('9/30/2011 10:48',)",1.0
13388,"('14422.0', '9/30/2011 10:48')","('569046',)",1.0
13389,"('569046', '9/30/2011 10:48')","('14422.0',)",1.0
13390,"('12', '9/30/2011 10:48')","('14422.0', '569046')",1.0
13391,"('12', '14422.0', '569046')","('9/30/2011 10:48',)",1.0
13392,"('12', '14422.0', '9/30/2011 10:48')","('569046',)",1.0
13393,"('12', '569046', '9/30/2011 10:48')","('14422.0',)",1.0
13394,"('569651',)","('10/5/2011 12:49', '14534.0')",1.0
13395,"('1', '569651')","('10/5/2011 12:49', '14534.0')",1.0
13396,"('10/5/2011 12:49',)","('14534.0', '569651')",1.0
13397,"('10/5/2011 12:49', '14534.0')","('569651',)",1.0
13398,"('10/5/2011 12:49', '569651')","('14534.0',)",1.0
13399,"('14534.0', '569651')","('10/5/2011 12:49',)",1.0
13400,"('1', '10/5/2011 12:49')","('14534.0', '569651')",1.0
13401,"('1', '10/5/2011 12:49', '14534.0')","('569651',)",1.0
13402,"('1', '10/5/2011 12:49', '569651')","('14534.0',)",1.0
13403,"('1', '14534.0', '569651')","('10/5/2011 12:49',)",1.0
13404,"('570088',)","('10/7/2011 11:32', '16764.0')",1.0
13405,"('1', '570088')","('10/7/2011 11:32', '16764.0')",1.0
13406,"('10/7/2011 11:32',)","('16764.0', '570088')",1.0
13407,"('10/7/2011 11:32', '16764.0')","('570088',)",1.0
13408,"('10/7/2011 11:32', '570088')","('16764.0',)",1.0
13409,"('16764.0', '570088')","('10/7/2011 11:32',)",1.0
13410,"('1', '10/7/2011 11:32')","('16764.0', '570088')",1.0
13411,"('1', '10/7/2011 11:32', '16764.0')","('570088',)",1.0
13412,"('1', '10/7/2011 11:32', '570088')","('16764.0',)",1.0
13413,"('1', '16764.0', '570088')","('10/7/2011 11:32',)",1.0
13414,"('570964',)","('10/13/2011 11:50', '12766.0')",1.0
13415,"('10/13/2011 11:50',)","('12766.0', '570964')",1.0
13416,"('10/13/2011 11:50', '12766.0')","('570964',)",1.0
13417,"('10/13/2011 11:50', '570964')","('12766.0',)",1.0
13418,"('12766.0', '570964')","('10/13/2011 11:50',)",1.0
13419,"('BOX OF 6 ASSORTED COLOUR TEASPOONS',)","('4.25',)",0.967741935483871
13420,"('3D CHRISTMAS STAMPS STICKERS ',)","('1.25',)",0.9354838709677419
13421,"('MAKE YOUR OWN PLAYTIME CARD KIT',)","('2.95',)",0.9838709677419355
13422,"('6', 'MAKE YOUR OWN PLAYTIME CARD KIT')","('2.95',)",1.0
13423,"('S/4 CACTI CANDLES',)","('4.95',)",0.7419354838709677
13424,"('YELLOW GIANT GARDEN THERMOMETER',)","('5.95',)",0.967741935483871
13425,"('2', 'YELLOW GIANT GARDEN THERMOMETER')","('5.95',)",1.0
13426,"('VANILLA INCENSE IN TIN',)","('0.38',)",0.7096774193548387
13427,"('536945',)","('12/3/2010 12:24', '14083.0')",1.0
13428,"('1', '536945')","('12/3/2010 12:24', '14083.0')",1.0
13429,"('12/3/2010 12:24',)","('14083.0', '536945')",1.0
13430,"('12/3/2010 12:24', '14083.0')","('536945',)",1.0
13431,"('12/3/2010 12:24', '536945')","('14083.0',)",1.0
13432,"('14083.0', '536945')","('12/3/2010 12:24',)",1.0
13433,"('1', '12/3/2010 12:24')","('14083.0', '536945')",1.0
13434,"('1', '12/3/2010 12:24', '14083.0')","('536945',)",1.0
13435,"('1', '12/3/2010 12:24', '536945')","('14083.0',)",1.0
13436,"('1', '14083.0', '536945')","('12/3/2010 12:24',)",1.0
13437,"('BOHEMIAN COLLAGE STATIONERY SET',)","('1.25',)",0.8225806451612904
13438,"('HEART CALCULATOR',)","('1.25',)",0.9193548387096774
13439,"('537772',)","('12/8/2010 12:35', '18043.0')",1.0
13440,"('1', '537772')","('12/8/2010 12:35', '18043.0')",1.0
13441,"('12/8/2010 12:35',)","('18043.0', '537772')",1.0
13442,"('12/8/2010 12:35', '18043.0')","('537772',)",1.0
13443,"('12/8/2010 12:35', '537772')","('18043.0',)",1.0
13444,"('18043.0', '537772')","('12/8/2010 12:35',)",1.0
13445,"('1', '12/8/2010 12:35')","('18043.0', '537772')",1.0
13446,"('1', '12/8/2010 12:35', '18043.0')","('537772',)",1.0
13447,"('1', '12/8/2010 12:35', '537772')","('18043.0',)",1.0
13448,"('1', '18043.0', '537772')","('12/8/2010 12:35',)",1.0
13449,"('12/13/2010 15:12',)","('17890.0',)",0.775
13450,"('538652',)","('12/13/2010 15:12', '17890.0')",1.0
13451,"('12/13/2010 15:12', '17890.0')","('538652',)",1.0
13452,"('12/13/2010 15:12', '538652')","('17890.0',)",1.0
13453,"('17890.0', '538652')","('12/13/2010 15:12',)",1.0
13454,"('WHITE TEA,COFFEE,SUGAR JARS',)","('1.95',)",0.8064516129032258
13455,"('TEA PARTY  WRAPPING PAPER ',)","('0.42', '25')",0.9032258064516129
13456,"('0.42', 'TEA PARTY  WRAPPING PAPER ')","('25',)",0.9180327868852459
13457,"('25', 'TEA PARTY  WRAPPING PAPER ')","('0.42',)",1.0
13458,"('541406',)","('1/17/2011 15:19', '14657.0')",1.0
13459,"('1/17/2011 15:19',)","('14657.0', '541406')",1.0
13460,"('1/17/2011 15:19', '14657.0')","('541406',)",1.0
13461,"('1/17/2011 15:19', '541406')","('14657.0',)",1.0
13462,"('14657.0', '541406')","('1/17/2011 15:19',)",1.0
13463,"('545045',)","('15708.0', '2/27/2011 11:40')",1.0
13464,"('2/27/2011 11:40',)","('15708.0', '545045')",1.0
13465,"('15708.0', '2/27/2011 11:40')","('545045',)",1.0
13466,"('15708.0', '545045')","('2/27/2011 11:40',)",1.0
13467,"('2/27/2011 11:40', '545045')","('15708.0',)",1.0
13468,"('545053',)","('17516.0', '2/27/2011 12:41')",1.0
13469,"('17516.0', '2/27/2011 12:41')","('545053',)",1.0
13470,"('17516.0', '545053')","('2/27/2011 12:41',)",1.0
13471,"('2/27/2011 12:41', '545053')","('17516.0',)",1.0
13472,"('545060',)","('15547.0', '2/27/2011 13:47')",1.0
13473,"('2/27/2011 13:47',)","('15547.0', '545060')",1.0
13474,"('15547.0', '2/27/2011 13:47')","('545060',)",1.0
13475,"('15547.0', '545060')","('2/27/2011 13:47',)",1.0
13476,"('2/27/2011 13:47', '545060')","('15547.0',)",1.0
13477,"('546252',)","('14930.0', '3/10/2011 14:42')",1.0
13478,"('3/10/2011 14:42',)","('14930.0', '546252')",1.0
13479,"('14930.0', '3/10/2011 14:42')","('546252',)",1.0
13480,"('14930.0', '546252')","('3/10/2011 14:42',)",1.0
13481,"('3/10/2011 14:42', '546252')","('14930.0',)",1.0
13482,"('3/27/2011 12:06',)","('14472.0',)",0.9841269841269841
13483,"('547850',)","('14472.0', '3/27/2011 12:06')",1.0
13484,"('14472.0', '3/27/2011 12:06')","('547850',)",1.0
13485,"('14472.0', '547850')","('3/27/2011 12:06',)",1.0
13486,"('3/27/2011 12:06', '547850')","('14472.0',)",1.0
